1.7644,0,1.8671,1.784,1.7449,1.7742
1.7742,0,1.8768,1.7791,1.74,1.7742
1.7693,0,1.8768,1.7889,1.74,1.7644
1.7644,0,1.8817,1.7889,1.74,1.7693
1.7595,0,1.8768,1.7889,1.7449,1.7742
1.7693,0,1.8719,1.784,1.7449,1.7693
1.7546,0,1.8671,1.7889,1.74,1.7644
1.7644,0,1.8719,1.7889,1.7449,1.7742
1.7693,0,1.8768,1.7889,1.74,1.7742
1.7546,0,1.8768,1.784,1.7351,1.7693
1.7644,0,1.8768,1.784,1.74,1.7742
1.7693,0,1.8768,1.784,1.74,1.7693
1.7693,0,1.8671,1.784,1.7351,1.7644
1.7595,1.7155,1.8084,1.784,1.74,1.7937
1.7644,0,1.7986,1.7889,1.74,1.8328
1.7644,0,1.7986,1.784,1.74,1.7791
1.7595,1.7742,1.7986,1.784,1.74,1.7693
1.7595,1.7889,1.7937,1.7791,1.7351,1.7693
1.7693,0,2.0381,1.7889,1.74,1.7889
1.7595,1.7644,1.7449,1.7889,1.7302,1.784
1.7595,1.5298,1.7449,1.7889,1.7351,1.8524
1.7546,1.7791,1.7302,1.784,1.74,1.7742
1.7546,1.784,1.7351,1.784,1.74,1.7791
1.7498,1.7791,1.74,1.784,1.74,1.784
1.7546,1.7644,1.74,1.784,1.74,1.7889
1.7595,1.7791,1.7351,1.784,1.74,1.7791
1.7546,1.7791,1.74,1.7791,1.7253,1.7889
1.7546,1.7742,1.7351,1.7791,1.74,1.784
1.7595,1.7791,1.7351,1.7742,1.7253,1.7937
1.7498,1.7742,1.74,1.7889,1.74,1.911
1.7546,1.7889,1.74,1.784,1.7449,1.7986
1.7546,1.7889,1.7449,1.784,0,1.8133
1.7693,1.7937,1.74,1.784,1.7449,1.7889
1.7644,1.7742,1.7449,1.7791,0,1.7986
1.7644,1.7889,1.7449,1.7889,0,1.7986
1.7449,1.7986,1.7449,1.7791,0,1.8475
1.7644,1.7986,1.7498,1.7889,1.74,1.9453
1.7449,1.7889,1.7449,1.784,1.74,1.7791
1.7546,1.7937,1.7449,1.7889,1.74,1.784
1.7595,1.7937,1.7351,1.7742,1.7449,1.8231
1.7644,1.7937,1.7498,1.784,1.74,1.784
1.7449,1.784,1.7351,1.7889,1.74,1.7791
1.7449,1.7937,1.7498,1.7742,1.7351,1.784
1.7449,1.7889,1.7449,1.784,1.74,1.7742
1.7595,1.7937,1.7302,1.784,1.7351,1.7742
1.7595,1.7937,1.7351,1.784,1.74,1.7693
1.7546,1.7937,1.7449,1.784,1.7302,1.7644
1.7644,1.784,1.7449,1.7791,1.7449,1.7693
1.7498,1.7937,1.7498,1.784,1.74,1.7742
1.7595,1.7889,1.74,1.784,1.74,1.7644
1.7644,1.7937,1.74,1.784,1.7351,1.7742
1.7595,1.7889,1.7498,1.784,1.7449,1.7693
1.7498,1.7937,1.7449,1.784,1.7449,1.7742
1.7595,1.784,1.7449,1.784,1.74,1.7791
1.7595,1.7937,1.7498,1.784,1.74,1.7742
1.7595,1.7937,1.7498,1.7742,1.74,1.7644
1.7595,1.784,1.7449,1.7889,1.74,1.7693
1.7595,1.784,1.7546,1.784,1.74,1.7644
1.7595,1.7595,1.7449,1.784,1.7302,1.7693
1.7595,1.7742,1.74,1.784,1.74,1.7644
1.7644,1.7693,1.7351,1.784,1.74,1.7644
1.7595,1.7791,1.7449,1.7791,1.7351,1.7595
1.7449,1.7791,1.7449,1.784,1.7302,1.7742
1.7595,1.7693,1.7449,1.784,1.7302,1.7644
1.7595,1.7742,1.74,1.7791,1.7253,1.7693
1.7595,1.784,1.7449,1.784,1.7351,1.7693
1.7595,1.7791,1.74,1.7889,1.7351,1.7693
1.7595,1.784,1.7351,1.784,1.7302,1.7693
1.7595,1.784,1.7351,1.784,1.74,1.7693
1.7498,1.7693,1.74,1.7889,1.7351,1.7693
1.7546,1.7791,1.7351,1.784,1.7351,1.7742
1.7644,1.7889,1.74,1.7791,1.74,1.7595
1.7546,1.7889,1.7302,1.784,1.7351,1.7644
1.7644,1.784,1.7449,1.7889,1.74,1.7595
1.7449,1.784,1.7498,1.784,1.74,1.7693
1.74,1.784,1.7498,1.7791,1.7449,1.7693
1.7595,1.7693,1.7351,1.7742,1.7253,1.7693
1.7595,1.7693,1.7449,1.784,1.7351,1.7644
1.7595,1.784,1.7449,1.7889,1.74,1.7693
1.7644,1.7889,1.7449,1.7889,1.7351,1.7742
1.7498,1.7889,1.7449,1.784,1.74,1.7644
1.7595,1.7644,1.7498,1.784,1.74,1.7742
1.7498,1.7644,1.7449,1.7791,1.7351,1.7693
1.7595,1.784,1.7351,1.7889,1.74,1.7742
1.74,1.784,1.7449,1.7889,1.7351,1.7693
1.7644,1.7889,1.74,1.7791,1.74,1.7742
1.7644,1.7889,1.74,1.7889,1.7351,1.7693
1.7595,1.7889,1.74,1.7889,1.74,1.7644
1.7595,1.784,1.74,1.784,1.74,1.7644
1.7644,1.7889,1.7351,1.784,1.7351,1.7742
1.7546,1.7889,1.7449,1.784,1.7253,1.7693
1.7595,1.784,1.7449,1.784,1.7253,1.7693
1.7644,1.7889,1.74,1.7889,1.7351,1.7742
1.7595,1.7742,1.7449,1.784,1.7253,1.7644
1.7546,1.7889,1.7449,1.784,1.7351,1.7742
1.7595,1.7889,1.7449,1.7791,1.7351,1.7742
1.7595,1.784,1.7449,1.784,1.74,1.7742
1.7644,1.7791,1.7449,1.7889,1.7351,1.7742
1.7546,1.7889,1.7204,1.784,1.74,1.7742
1.7595,1.7889,1.74,1.7889,1.74,1.7742
1.7351,1.784,1.7449,1.784,1.74,1.7742
1.7595,1.7889,1.74,1.7889,1.7351,1.7595
1.7595,1.784,1.7449,1.7889,1.7302,1.7742
1.7644,1.7791,1.7351,1.7889,1.7351,1.7693
1.7595,1.7889,1.7449,1.7889,1.74,1.7742
1.7546,1.7791,1.7449,1.784,1.74,1.7644
1.7595,1.7644,1.7449,1.784,1.7351,1.7742
1.7498,1.7693,1.7351,1.784,1.74,1.7742
1.7595,1.784,1.7351,1.784,1.7351,1.7742
1.7498,1.7889,1.7449,1.7889,1.7351,1.7693
1.7595,1.7889,1.7302,1.784,1.74,1.7644
1.7546,1.784,1.7449,1.784,1.7449,1.7791
1.7644,1.7791,1.7302,1.7791,1.74,1.7693
1.7644,1.784,1.74,1.784,1.74,1.7742
1.7595,1.7889,1.7449,1.784,1.74,1.7742
1.7595,1.7791,1.7449,1.7791,1.74,1.7742
1.7595,1.7937,1.74,1.784,1.74,1.7791
1.7595,1.7889,1.74,1.784,1.74,1.7742
