1.2414,3.5142,3.3871,3.0108,2.913,2.8788
1.6716,3.6119,3.3333,3.0156,2.913,2.8641
1.8133,3.5044,3.348,3.0254,2.957,2.8592
1.828,3.5093,3.3822,3.0254,2.9228,2.8348
1.8671,3.5826,3.3578,3.0156,2.9423,2.8886
1.8377,3.4946,3.3627,3.0156,2.957,2.8739
1.8573,3.5679,3.3578,3.0303,2.9277,2.913
1.8377,3.5142,3.3871,3.0205,2.9179,2.8788
1.8475,3.6022,3.3675,3.0352,2.9277,2.8641
1.8328,3.5777,3.3773,3.0254,2.9326,2.8592
1.8768,3.5582,3.3822,3.045,2.9619,2.8543
1.8377,3.5728,3.3822,3.0205,2.9521,2.9179
1.8573,3.5142,3.3675,3.0401,2.9277,2.8935
1.828,3.5386,3.3822,3.0352,2.9521,2.869
1.8573,3.5777,3.3675,3.0156,2.957,2.869
1.8475,3.5826,3.3871,3.0596,2.9521,2.8788
1.8768,3.563,3.3724,3.0547,2.9521,2.8739
1.8768,3.5288,3.4018,3.0303,2.9668,2.913
1.8671,3.5777,3.4164,3.0108,2.9668,2.8641
1.8573,3.5777,3.3871,3.0499,2.9521,2.8837
1.8475,3.5826,3.3578,3.0205,2.9472,2.8641
1.8328,3.5239,3.3773,3.0352,2.9326,2.8886
1.8524,3.5533,3.392,3.0547,2.957,2.869
1.8622,3.5973,3.3969,3.0352,2.9814,2.8397
1.8524,3.5484,3.4262,3.0303,2.9521,2.8543
1.8622,3.5875,3.392,3.045,2.9374,2.8739
1.8719,3.5191,3.3822,3.0401,2.9521,2.869
1.8719,3.5924,3.4066,3.0303,2.9374,2.8837
1.8719,3.5875,3.3773,3.0401,2.9668,2.9032
1.8377,3.5679,3.392,3.0401,2.9472,2.8983
1.8817,3.5484,3.392,3.045,2.9619,2.9032
1.8719,3.5386,3.3675,3.0303,2.9472,2.9032
1.8622,3.5728,3.4018,3.0499,2.957,2.8543
1.8866,3.5533,3.392,3.045,2.957,2.8788
1.8524,3.5826,3.4066,3.0694,2.9717,2.8886
1.8719,3.5973,3.4018,3.045,2.9619,2.9179
1.9062,3.5826,3.3724,3.045,2.9765,2.8788
1.8377,3.5582,3.4018,3.045,2.9521,2.8788
1.8719,3.6413,3.4311,3.0499,2.9668,2.869
1.8573,3.5924,3.4018,3.045,2.957,2.8641
1.8573,3.5386,3.3969,3.0499,2.9521,2.9277
1.8377,3.5826,3.3675,3.0352,2.9668,2.8739
1.8866,3.5239,3.4115,3.0499,2.9619,2.8543
1.8866,3.5435,3.4164,3.0401,2.9912,2.8935
1.8035,3.5875,3.3773,3.0254,2.9521,2.9228
1.8768,3.5435,3.3627,3.0401,2.9668,2.8641
1.828,3.5239,3.3773,3.0401,2.9668,2.8935
2.4389,3.5288,3.3675,3.0499,2.9228,2.9032
3.2942,3.2258,3.2649,3.0645,0,2.9277
3.0303,3.4018,2.9619,2.7273,2.6295,2.4682
2.825,2.5758,3.1574,2.869,2.8788,2.4585
2.522,2.781,2.9374,2.7908,2.8348,2.7957
2.4291,1.6227,2.346,2.2727,2.5855,1.8377
2.5806,2.3754,2.6686,2.4633,1.8915,2.0528
3.1134,2.522,3.2014,2.7908,2.825,2.2336
2.9423,2.3607,2.6149,2.4976,2.6882,2.1017
2.9179,2.2678,2.478,2.4585,2.7859,2.1603
3.0401,2.0577,2.4585,2.5415,2.7322,2.0577
3.089,2.2678,2.5367,2.39,2.7908,2.0772
2.6491,1.8915,2.434,2.2923,2.8446,2.0332
2.5171,2.0235,2.3314,2.434,2.7566,1.8719
2.654,2.4487,2.5269,2.5513,2.8055,2.2727
2.6931,2.3754,2.6393,2.3998,2.7224,1.9355
2.6588,1.8524,2.4829,2.5171,2.7664,1.8133
2.8055,1.8622,2.9179,2.4976,2.7175,2.0821
3.3431,1.9453,2.6735,2.6246,2.7419,2.0772
3.2698,2.3558,2.4291,2.6149,2.6979,2.2874
2.8837,2.8397,2.5367,2.5367,2.61,2.0088
2.7957,2.1994,2.4242,2.5611,2.5904,2.3118
2.8886,2.6686,2.6784,2.4487,2.1163,2.0283
3.3382,2.9374,2.8837,2.5269,2.7028,2.5171
3.0303,2.5024,2.7224,2.6735,2.4242,2.1408
2.9765,2.2385,2.6784,2.434,2.1945,2.0821
3.2405,2.2581,2.522,2.5562,2.6051,2.1848
3.1281,2.3705,2.6491,2.6784,2.5806,2.3754
2.9228,2.4585,2.8201,2.566,2.6735,2.5464
3.1183,2.3607,2.4829,2.5562,2.5953,2.087
3.1476,2.0332,2.5415,2.4047,2.434,2.0821
3.1867,2.2287,2.8641,2.654,2.8006,2.478
2.9668,2.6784,2.737,2.5269,2.522,2.3069
3.0205,2.0332,2.4389,2.4731,2.0968,2.2385
2.7468,1.911,3.089,2.6051,2.7126,2.0968
2.7713,2.4927,2.5269,2.4829,2.7908,2.0088
3.089,2.4682,2.8739,2.5367,2.5904,2.5953
3.1476,3.0401,2.7566,2.5758,2.5415,2.3363
3.5239,2.3949,2.7077,2.7468,2.5513,2.4047
3.2796,2.5171,3.26,2.8983,2.4194,2.4389
3.4066,2.9717,2.8348,2.7566,2.61,2.2287
3.1134,2.6197,2.5415,2.737,2.5367,2.1505
3.1769,2.6637,3.0108,2.7615,2.5758,2.2923
2.9912,2.8837,2.566,2.5464,2.2874,2.0968
3.0156,2.4633,2.6002,2.6393,2.3363,2.3118
3.0303,2.5562,2.7077,2.5024,2.2972,2.2923
2.9032,2.346,2.6246,2.6051,2.5904,2.0772
3.3431,2.869,2.6051,2.6979,2.6979,2.2678
3.172,2.3754,2.8348,2.8397,2.6882,2.2336
3.2258,2.5318,3.0254,2.5758,2.7859,2.0577
3.3431,2.8788,3.0499,2.4145,2.8495,2.0235
2.6979,2.3069,2.2972,2.3509,2.7224,1.8915
3.26,3.392,3.2502,3.0156,2.8397,2.7517
2.4145,3.4702,3.4115,3.045,2.9668,2.8446
2.6882,3.5728,3.3724,2.9961,2.9619,2.8837
2.869,3.5142,3.3871,3.0156,2.9277,2.869
3.0254,3.5191,3.392,3.0205,2.9668,2.8397
1.6422,3.4457,3.4115,3.0254,2.9814,2.8935
1.7986,3.4604,3.4164,3.0254,2.9765,2.8495
2.4878,3.4213,3.4213,3.0352,2.9423,2.8983
2.1994,3.3969,3.3578,2.9912,2.9277,2.8446
2.0039,3.436,3.3822,3.0254,2.9374,2.8983
1.911,3.4457,3.3675,3.0156,2.9472,2.8348
1.8622,3.4702,3.4115,3.0303,2.9374,2.913
1.8866,3.48,3.3773,3.0205,2.8983,2.8299
1.8524,3.4409,3.3578,3.0059,2.9521,2.8788
1.8719,3.4213,3.348,2.9912,2.8983,2.8348
1.8084,3.4457,3.4213,3.0254,2.9668,2.8788
2.0283,3.4262,3.3675,3.0156,2.8641,2.8006
1.9257,3.3431,3.3871,3.0108,2.9032,2.8446
1.8426,3.4702,3.4066,3.0547,2.9179,2.8592
1.8524,3.4066,3.3871,3.0205,2.8739,2.8592
1.7693,3.4262,3.3675,2.9912,2.9765,2.8641
1.7253,3.5386,3.4751,3.0352,2.9619,2.8983
1.9159,3.5435,3.4311,2.9717,2.9423,2.9179
1.8573,3.4311,3.4409,2.9521,2.8739,2.8397
